SpineBase:6.185837,-1.405172,25.49864,0,0,0|SpineMid:6.0165,1.552524,25.63705,0,0,0|Neck:5.822181,4.426625,25.65211,0,0,0|Head:5.521405,5.938458,25.38957,0,0,0|ShoulderLeft:4.303239,3.483463,26.31622,0,0,0|ElbowLeft:3.948079,1.455235,26.48213,0,0,0|WristLeft:5.294214,1.830875,24.00098,0,0,0|HandLeft:5.819364,1.843452,23.26439,0,0,0|ShoulderRight:7.413491,3.518927,25.13581,0,0,0|ElbowRight:8.291508,1.651822,24.81286,0,0,0|WristRight:6.569409,1.52369,23.56319,0,0,0|HandRight:6.050277,1.708584,23.30087,0,0,0|HipLeft:5.408711,-1.414538,25.34264,0,0,0|KneeLeft:5.738385,-5.673031,25.23087,0,0,0|AnkleLeft:5.784904,-9.216499,25.35582,0,0,0|FootLeft:5.333766,-9.554098,23.96776,0,0,0|HipRight:6.791358,-1.356614,24.94817,0,0,0|KneeRight:7.357237,-5.844595,24.81681,0,0,0|AnkleRight:7.885894,-9.231476,24.87161,0,0,0|FootRight:8.078441,-9.980305,24.07354,0,0,0|SpineShoulder:5.875425,3.719589,25.67067,0,0,0|HandTipLeft:5.98264,1.747448,23.06675,0,0,0|ThumbLeft:5.617349,1.620979,22.924,0,0,0|HandTipRight:5.629841,1.75467,23.05466,0,0,0|ThumbRight:5.861156,2.11106,23.181,0,0,0|
SpineBase:6.004901,-1.491868,25.48882,0,0,0|SpineMid:5.811975,1.462838,25.65295,0,0,0|Neck:5.592815,4.333897,25.69532,0,0,0|Head:5.35813,5.848022,25.40914,0,0,0|ShoulderLeft:4.037988,3.405285,26.1749,0,0,0|ElbowLeft:3.201664,1.380017,25.5263,0,0,0|WristLeft:5.058422,2.678792,23.84562,0,0,0|HandLeft:5.407948,3.00924,23.87757,0,0,0|ShoulderRight:7.272169,3.498902,25.20403,0,0,0|ElbowRight:8.197411,1.651791,24.88474,0,0,0|WristRight:6.565156,1.29935,23.52686,0,0,0|HandRight:5.989725,1.341844,23.24367,0,0,0|HipLeft:5.196651,-1.514616,25.31574,0,0,0|KneeLeft:5.495054,-5.711725,25.04116,0,0,0|AnkleLeft:5.660357,-9.321095,25.24118,0,0,0|FootLeft:5.283002,-9.650165,23.82765,0,0,0|HipRight:6.641917,-1.430128,24.95043,0,0,0|KneeRight:7.057378,-5.846556,23.98311,0,0,0|AnkleRight:7.833395,-9.276285,24.5472,0,0,0|FootRight:8.110319,-10.07258,23.93794,0,0,0|SpineShoulder:5.652174,3.627562,25.70697,0,0,0|HandTipLeft:5.580456,3.171471,23.81143,0,0,0|ThumbLeft:5.826993,2.651745,24.20273,0,0,0|HandTipRight:5.669248,1.385106,22.93181,0,0,0|ThumbRight:6.078533,1.206548,22.77312,0,0,0|
SpineBase:5.986687,-1.496507,25.47988,0,0,0|SpineMid:5.796729,1.461153,25.65055,0,0,0|Neck:5.580173,4.334663,25.6975,0,0,0|Head:5.34956,5.84608,25.41314,0,0,0|ShoulderLeft:4.005279,3.425689,26.05357,0,0,0|ElbowLeft:3.111449,1.63552,25.05885,0,0,0|WristLeft:4.417716,2.726592,23.83263,0,0,0|HandLeft:4.927877,3.14998,23.75186,0,0,0|ShoulderRight:7.261279,3.501437,25.21691,0,0,0|ElbowRight:8.220287,1.682396,24.8886,0,0,0|WristRight:6.613896,1.280266,23.54194,0,0,0|HandRight:6.001019,1.371801,23.30933,0,0,0|HipLeft:5.162909,-1.524207,25.28782,0,0,0|KneeLeft:5.473219,-5.701093,25.03539,0,0,0|AnkleLeft:5.653954,-9.32066,25.23728,0,0,0|FootLeft:5.320353,-9.646401,23.81121,0,0,0|HipRight:6.635302,-1.431174,24.95196,0,0,0|KneeRight:7.046429,-5.655783,23.7182,0,0,0|AnkleRight:7.685191,-9.119463,24.04429,0,0,0|FootRight:8.113968,-9.819103,23.38917,0,0,0|SpineShoulder:5.638952,3.62775,25.70811,0,0,0|HandTipLeft:5.450987,3.418462,23.44474,0,0,0|ThumbLeft:4.884856,3.234891,23.85867,0,0,0|HandTipRight:5.700657,1.361468,22.95669,0,0,0|ThumbRight:6.070026,1.350337,22.79258,0,0,0|
SpineBase:5.986687,-1.496507,25.47988,0,0,0|SpineMid:5.796729,1.461153,25.65055,0,0,0|Neck:5.580173,4.334663,25.6975,0,0,0|Head:5.34956,5.84608,25.41314,0,0,0|ShoulderLeft:4.005279,3.425689,26.05357,0,0,0|ElbowLeft:3.111449,1.63552,25.05885,0,0,0|WristLeft:4.417716,2.726592,23.83263,0,0,0|HandLeft:4.927877,3.14998,23.75186,0,0,0|ShoulderRight:7.261279,3.501437,25.21691,0,0,0|ElbowRight:8.220287,1.682396,24.8886,0,0,0|WristRight:6.613896,1.280266,23.54194,0,0,0|HandRight:6.001019,1.371801,23.30933,0,0,0|HipLeft:5.162909,-1.524207,25.28782,0,0,0|KneeLeft:5.473219,-5.701093,25.03539,0,0,0|AnkleLeft:5.653954,-9.32066,25.23728,0,0,0|FootLeft:5.320353,-9.646401,23.81121,0,0,0|HipRight:6.635302,-1.431174,24.95196,0,0,0|KneeRight:7.046429,-5.655783,23.7182,0,0,0|AnkleRight:7.685191,-9.119463,24.04429,0,0,0|FootRight:8.113968,-9.819103,23.38917,0,0,0|SpineShoulder:5.638952,3.62775,25.70811,0,0,0|HandTipLeft:5.450987,3.418462,23.44474,0,0,0|ThumbLeft:4.884856,3.234891,23.85867,0,0,0|HandTipRight:5.700657,1.361468,22.95669,0,0,0|ThumbRight:6.070026,1.350337,22.79258,0,0,0|
SpineBase:5.979519,-1.492437,25.47124,0,0,0|SpineMid:5.788418,1.465399,25.64322,0,0,0|Neck:5.571522,4.339134,25.69133,0,0,0|Head:5.349404,5.846329,25.41316,0,0,0|ShoulderLeft:4.00899,3.465051,25.93992,0,0,0|ElbowLeft:3.096175,1.769433,24.7288,0,0,0|WristLeft:4.60174,2.820745,23.74309,0,0,0|HandLeft:5.11622,3.290755,23.58507,0,0,0|ShoulderRight:7.261608,3.50351,25.21425,0,0,0|ElbowRight:8.307773,1.745922,24.90494,0,0,0|WristRight:6.691389,1.322349,23.57759,0,0,0|HandRight:6.040114,1.376214,23.40012,0,0,0|HipLeft:5.152508,-1.519486,25.27361,0,0,0|KneeLeft:5.461172,-5.691292,25.02029,0,0,0|AnkleLeft:5.642736,-9.297914,25.23081,0,0,0|FootLeft:5.345514,-9.621777,23.79583,0,0,0|HipRight:6.632473,-1.428098,24.94947,0,0,0|KneeRight:7.089815,-5.665877,23.62099,0,0,0|AnkleRight:7.725986,-9.090094,23.64363,0,0,0|FootRight:8.099611,-9.642236,22.70568,0,0,0|SpineShoulder:5.630316,3.632168,25.70167,0,0,0|HandTipLeft:5.665121,3.5943,23.33283,0,0,0|ThumbLeft:5.629652,3.357403,23.552,0,0,0|HandTipRight:5.66996,1.420491,23.03744,0,0,0|ThumbRight:6.049846,1.526895,22.8124,0,0,0|
SpineBase:5.979519,-1.492437,25.47124,0,0,0|SpineMid:5.788418,1.465399,25.64322,0,0,0|Neck:5.571522,4.339134,25.69133,0,0,0|Head:5.349404,5.846329,25.41316,0,0,0|ShoulderLeft:4.00899,3.465051,25.93992,0,0,0|ElbowLeft:3.096175,1.769433,24.7288,0,0,0|WristLeft:4.60174,2.820745,23.74309,0,0,0|HandLeft:5.11622,3.290755,23.58507,0,0,0|ShoulderRight:7.261608,3.50351,25.21425,0,0,0|ElbowRight:8.307773,1.745922,24.90494,0,0,0|WristRight:6.691389,1.322349,23.57759,0,0,0|HandRight:6.040114,1.376214,23.40012,0,0,0|HipLeft:5.152508,-1.519486,25.27361,0,0,0|KneeLeft:5.461172,-5.691292,25.02029,0,0,0|AnkleLeft:5.642736,-9.297914,25.23081,0,0,0|FootLeft:5.345514,-9.621777,23.79583,0,0,0|HipRight:6.632473,-1.428098,24.94947,0,0,0|KneeRight:7.089815,-5.665877,23.62099,0,0,0|AnkleRight:7.725986,-9.090094,23.64363,0,0,0|FootRight:8.099611,-9.642236,22.70568,0,0,0|SpineShoulder:5.630316,3.632168,25.70167,0,0,0|HandTipLeft:5.665121,3.5943,23.33283,0,0,0|ThumbLeft:5.629652,3.357403,23.552,0,0,0|HandTipRight:5.66996,1.420491,23.03744,0,0,0|ThumbRight:6.049846,1.526895,22.8124,0,0,0|
SpineBase:5.971785,-1.487705,25.45033,0,0,0|SpineMid:5.778661,1.468713,25.62774,0,0,0|Neck:5.560693,4.341407,25.67997,0,0,0|Head:5.350838,5.845992,25.41117,0,0,0|ShoulderLeft:4.004769,3.490055,25.8854,0,0,0|ElbowLeft:3.116307,1.829982,24.54399,0,0,0|WristLeft:4.648172,2.81394,23.52649,0,0,0|HandLeft:5.187682,3.320662,23.31732,0,0,0|ShoulderRight:7.265249,3.502593,25.20847,0,0,0|ElbowRight:8.36164,1.780999,24.86426,0,0,0|WristRight:6.721637,1.373634,23.56197,0,0,0|HandRight:6.056212,1.420053,23.43596,0,0,0|HipLeft:5.141671,-1.515254,25.24685,0,0,0|KneeLeft:5.460953,-5.691771,25.00149,0,0,0|AnkleLeft:5.638056,-9.328638,25.22002,0,0,0|FootLeft:5.358178,-9.650646,23.78124,0,0,0|HipRight:6.629313,-1.423116,24.9375,0,0,0|KneeRight:7.14046,-5.645576,23.51982,0,0,0|AnkleRight:7.814924,-9.139315,23.21539,0,0,0|FootRight:8.245495,-9.658013,22.29483,0,0,0|SpineShoulder:5.619693,3.634678,25.6894,0,0,0|HandTipLeft:5.738924,3.611868,23.0715,0,0,0|ThumbLeft:5.649917,3.374415,22.91083,0,0,0|HandTipRight:5.685167,1.445264,23.06035,0,0,0|ThumbRight:6.139815,1.627098,22.90707,0,0,0|
SpineBase:5.971785,-1.487705,25.45033,0,0,0|SpineMid:5.778661,1.468713,25.62774,0,0,0|Neck:5.560693,4.341407,25.67997,0,0,0|Head:5.350838,5.845992,25.41117,0,0,0|ShoulderLeft:4.004769,3.490055,25.8854,0,0,0|ElbowLeft:3.116307,1.829982,24.54399,0,0,0|WristLeft:4.648172,2.81394,23.52649,0,0,0|HandLeft:5.187682,3.320662,23.31732,0,0,0|ShoulderRight:7.265249,3.502593,25.20847,0,0,0|ElbowRight:8.36164,1.780999,24.86426,0,0,0|WristRight:6.721637,1.373634,23.56197,0,0,0|HandRight:6.056212,1.420053,23.43596,0,0,0|HipLeft:5.141671,-1.515254,25.24685,0,0,0|KneeLeft:5.460953,-5.691771,25.00149,0,0,0|AnkleLeft:5.638056,-9.328638,25.22002,0,0,0|FootLeft:5.358178,-9.650646,23.78124,0,0,0|HipRight:6.629313,-1.423116,24.9375,0,0,0|KneeRight:7.14046,-5.645576,23.51982,0,0,0|AnkleRight:7.814924,-9.139315,23.21539,0,0,0|FootRight:8.245495,-9.658013,22.29483,0,0,0|SpineShoulder:5.619693,3.634678,25.6894,0,0,0|HandTipLeft:5.738924,3.611868,23.0715,0,0,0|ThumbLeft:5.649917,3.374415,22.91083,0,0,0|HandTipRight:5.685167,1.445264,23.06035,0,0,0|ThumbRight:6.139815,1.627098,22.90707,0,0,0|
SpineBase:5.980056,-1.480549,25.41943,0,0,0|SpineMid:5.77049,1.480021,25.58339,0,0,0|Neck:5.528915,4.359174,25.6142,0,0,0|Head:5.375538,5.844966,25.3925,0,0,0|ShoulderLeft:3.990433,3.658936,25.40318,0,0,0|ElbowLeft:3.151577,1.888083,24.34576,0,0,0|WristLeft:4.726274,2.771533,23.29894,0,0,0|HandLeft:5.261612,3.23913,23.07743,0,0,0|ShoulderRight:7.270427,3.499236,25.20109,0,0,0|ElbowRight:8.413456,1.814636,24.81791,0,0,0|WristRight:6.756933,1.437596,23.52779,0,0,0|HandRight:6.095071,1.524637,23.45254,0,0,0|HipLeft:5.147331,-1.507714,25.21615,0,0,0|KneeLeft:5.451746,-5.678208,24.93767,0,0,0|AnkleLeft:5.639933,-9.336282,25.20818,0,0,0|FootLeft:5.526306,-9.653204,23.74916,0,0,0|HipRight:6.641064,-1.415668,24.90973,0,0,0|KneeRight:7.1943,-5.613146,23.41824,0,0,0|AnkleRight:7.892878,-9.019597,22.83771,0,0,0|FootRight:8.349609,-9.541016,21.54297,0,0,0|SpineShoulder:5.594645,3.650653,25.62967,0,0,0|HandTipLeft:5.821846,3.533776,22.81166,0,0,0|ThumbLeft:5.620921,3.243028,22.67235,0,0,0|HandTipRight:5.711942,1.529967,23.04403,0,0,0|ThumbRight:6.224135,1.741214,22.94281,0,0,0|
SpineBase:5.980056,-1.480549,25.41943,0,0,0|SpineMid:5.77049,1.480021,25.58339,0,0,0|Neck:5.528915,4.359174,25.6142,0,0,0|Head:5.375538,5.844966,25.3925,0,0,0|ShoulderLeft:3.990433,3.658936,25.40318,0,0,0|ElbowLeft:3.151577,1.888083,24.34576,0,0,0|WristLeft:4.726274,2.771533,23.29894,0,0,0|HandLeft:5.261612,3.23913,23.07743,0,0,0|ShoulderRight:7.270427,3.499236,25.20109,0,0,0|ElbowRight:8.413456,1.814636,24.81791,0,0,0|WristRight:6.756933,1.437596,23.52779,0,0,0|HandRight:6.095071,1.524637,23.45254,0,0,0|HipLeft:5.147331,-1.507714,25.21615,0,0,0|KneeLeft:5.451746,-5.678208,24.93767,0,0,0|AnkleLeft:5.639933,-9.336282,25.20818,0,0,0|FootLeft:5.526306,-9.653204,23.74916,0,0,0|HipRight:6.641064,-1.415668,24.90973,0,0,0|KneeRight:7.1943,-5.613146,23.41824,0,0,0|AnkleRight:7.892878,-9.019597,22.83771,0,0,0|FootRight:8.349609,-9.541016,21.54297,0,0,0|SpineShoulder:5.594645,3.650653,25.62967,0,0,0|HandTipLeft:5.821846,3.533776,22.81166,0,0,0|ThumbLeft:5.620921,3.243028,22.67235,0,0,0|HandTipRight:5.711942,1.529967,23.04403,0,0,0|ThumbRight:6.224135,1.741214,22.94281,0,0,0|
SpineBase:5.980056,-1.480549,25.41943,0,0,0|SpineMid:5.77049,1.480021,25.58339,0,0,0|Neck:5.528915,4.359174,25.6142,0,0,0|Head:5.375538,5.844966,25.3925,0,0,0|ShoulderLeft:3.990433,3.658936,25.40318,0,0,0|ElbowLeft:3.151577,1.888083,24.34576,0,0,0|WristLeft:4.726274,2.771533,23.29894,0,0,0|HandLeft:5.261612,3.23913,23.07743,0,0,0|ShoulderRight:7.270427,3.499236,25.20109,0,0,0|ElbowRight:8.413456,1.814636,24.81791,0,0,0|WristRight:6.756933,1.437596,23.52779,0,0,0|HandRight:6.095071,1.524637,23.45254,0,0,0|HipLeft:5.147331,-1.507714,25.21615,0,0,0|KneeLeft:5.451746,-5.678208,24.93767,0,0,0|AnkleLeft:5.639933,-9.336282,25.20818,0,0,0|FootLeft:5.526306,-9.653204,23.74916,0,0,0|HipRight:6.641064,-1.415668,24.90973,0,0,0|KneeRight:7.1943,-5.613146,23.41824,0,0,0|AnkleRight:7.892878,-9.019597,22.83771,0,0,0|FootRight:8.349609,-9.541016,21.54297,0,0,0|SpineShoulder:5.594645,3.650653,25.62967,0,0,0|HandTipLeft:5.821846,3.533776,22.81166,0,0,0|ThumbLeft:5.620921,3.243028,22.67235,0,0,0|HandTipRight:5.711942,1.529967,23.04403,0,0,0|ThumbRight:6.224135,1.741214,22.94281,0,0,0|
SpineBase:5.980056,-1.480549,25.41943,0,0,0|SpineMid:5.77049,1.480021,25.58339,0,0,0|Neck:5.528915,4.359174,25.6142,0,0,0|Head:5.375538,5.844966,25.3925,0,0,0|ShoulderLeft:3.990433,3.658936,25.40318,0,0,0|ElbowLeft:3.151577,1.888083,24.34576,0,0,0|WristLeft:4.726274,2.771533,23.29894,0,0,0|HandLeft:5.261612,3.23913,23.07743,0,0,0|ShoulderRight:7.270427,3.499236,25.20109,0,0,0|ElbowRight:8.413456,1.814636,24.81791,0,0,0|WristRight:6.756933,1.437596,23.52779,0,0,0|HandRight:6.095071,1.524637,23.45254,0,0,0|HipLeft:5.147331,-1.507714,25.21615,0,0,0|KneeLeft:5.451746,-5.678208,24.93767,0,0,0|AnkleLeft:5.639933,-9.336282,25.20818,0,0,0|FootLeft:5.526306,-9.653204,23.74916,0,0,0|HipRight:6.641064,-1.415668,24.90973,0,0,0|KneeRight:7.1943,-5.613146,23.41824,0,0,0|AnkleRight:7.892878,-9.019597,22.83771,0,0,0|FootRight:8.349609,-9.541016,21.54297,0,0,0|SpineShoulder:5.594645,3.650653,25.62967,0,0,0|HandTipLeft:5.821846,3.533776,22.81166,0,0,0|ThumbLeft:5.620921,3.243028,22.67235,0,0,0|HandTipRight:5.711942,1.529967,23.04403,0,0,0|ThumbRight:6.224135,1.741214,22.94281,0,0,0|
SpineBase:6.009762,-1.49179,25.30885,0,0,0|SpineMid:5.837386,1.458793,25.44932,0,0,0|Neck:5.650444,4.322962,25.45812,0,0,0|Head:5.535598,5.823333,25.25976,0,0,0|ShoulderLeft:4.04526,3.651587,25.26385,0,0,0|ElbowLeft:3.178218,1.990453,24.10223,0,0,0|WristLeft:4.747396,2.450864,22.78112,0,0,0|HandLeft:5.331493,2.788554,22.4866,0,0,0|ShoulderRight:7.414343,3.487995,25.20636,0,0,0|ElbowRight:8.550021,1.809247,24.64831,0,0,0|WristRight:6.8331,1.529511,23.39935,0,0,0|HandRight:6.161307,1.756271,23.52431,0,0,0|HipLeft:5.174091,-1.503691,25.07786,0,0,0|KneeLeft:5.411305,-5.639473,24.71233,0,0,0|AnkleLeft:5.611689,-9.353241,25.12719,0,0,0|FootLeft:5.54744,-9.670383,23.66793,0,0,0|HipRight:6.674934,-1.437071,24.82039,0,0,0|KneeRight:7.239991,-5.479483,23.32227,0,0,0|AnkleRight:7.971527,-8.791191,22.29514,0,0,0|FootRight:8.306447,-9.368668,20.858,0,0,0|SpineShoulder:5.700621,3.618727,25.47902,0,0,0|HandTipLeft:5.886687,2.968394,22.10096,0,0,0|ThumbLeft:5.735266,2.751856,22.00909,0,0,0|HandTipRight:5.729897,1.772075,23.02872,0,0,0|ThumbRight:6.283271,1.989875,22.98974,0,0,0|
SpineBase:6.009762,-1.49179,25.30885,0,0,0|SpineMid:5.837386,1.458793,25.44932,0,0,0|Neck:5.650444,4.322962,25.45812,0,0,0|Head:5.535598,5.823333,25.25976,0,0,0|ShoulderLeft:4.04526,3.651587,25.26385,0,0,0|ElbowLeft:3.178218,1.990453,24.10223,0,0,0|WristLeft:4.747396,2.450864,22.78112,0,0,0|HandLeft:5.331493,2.788554,22.4866,0,0,0|ShoulderRight:7.414343,3.487995,25.20636,0,0,0|ElbowRight:8.550021,1.809247,24.64831,0,0,0|WristRight:6.8331,1.529511,23.39935,0,0,0|HandRight:6.161307,1.756271,23.52431,0,0,0|HipLeft:5.174091,-1.503691,25.07786,0,0,0|KneeLeft:5.411305,-5.639473,24.71233,0,0,0|AnkleLeft:5.611689,-9.353241,25.12719,0,0,0|FootLeft:5.54744,-9.670383,23.66793,0,0,0|HipRight:6.674934,-1.437071,24.82039,0,0,0|KneeRight:7.239991,-5.479483,23.32227,0,0,0|AnkleRight:7.971527,-8.791191,22.29514,0,0,0|FootRight:8.306447,-9.368668,20.858,0,0,0|SpineShoulder:5.700621,3.618727,25.47902,0,0,0|HandTipLeft:5.886687,2.968394,22.10096,0,0,0|ThumbLeft:5.735266,2.751856,22.00909,0,0,0|HandTipRight:5.729897,1.772075,23.02872,0,0,0|ThumbRight:6.283271,1.989875,22.98974,0,0,0|
SpineBase:6.076898,-1.503921,25.16002,0,0,0|SpineMid:5.932497,1.423393,25.28153,0,0,0|Neck:5.768575,4.265799,25.2774,0,0,0|Head:5.82834,5.743641,25.01727,0,0,0|ShoulderLeft:4.213776,3.524105,24.95453,0,0,0|ElbowLeft:3.326626,1.878198,23.85008,0,0,0|WristLeft:5.193775,1.99068,22.17129,0,0,0|HandLeft:5.742197,2.116224,21.79922,0,0,0|ShoulderRight:7.499308,3.470325,25.15689,0,0,0|ElbowRight:8.673864,1.731963,24.36812,0,0,0|WristRight:6.943666,1.785564,23.12339,0,0,0|HandRight:6.014589,2.09108,21.73353,0,0,0|HipLeft:5.242198,-1.485942,24.84042,0,0,0|KneeLeft:5.336341,-5.560918,24.37444,0,0,0|AnkleLeft:5.573906,-9.35288,24.99054,0,0,0|FootLeft:5.592242,-9.669195,23.535,0,0,0|HipRight:6.733809,-1.468281,24.75446,0,0,0|KneeRight:7.336674,-5.526516,23.12698,0,0,0|AnkleRight:8.048503,-8.728972,22.02961,0,0,0|FootRight:8.375389,-9.419997,20.6706,0,0,0|SpineShoulder:5.813816,3.566751,25.30087,0,0,0|HandTipLeft:6.215266,1.995703,21.50661,0,0,0|ThumbLeft:5.868009,1.931735,21.39786,0,0,0|HandTipRight:5.626473,2.08485,21.63568,0,0,0|ThumbRight:6.242477,1.964163,21.42838,0,0,0|
SpineBase:6.076898,-1.503921,25.16002,0,0,0|SpineMid:5.932497,1.423393,25.28153,0,0,0|Neck:5.768575,4.265799,25.2774,0,0,0|Head:5.82834,5.743641,25.01727,0,0,0|ShoulderLeft:4.213776,3.524105,24.95453,0,0,0|ElbowLeft:3.326626,1.878198,23.85008,0,0,0|WristLeft:5.193775,1.99068,22.17129,0,0,0|HandLeft:5.742197,2.116224,21.79922,0,0,0|ShoulderRight:7.499308,3.470325,25.15689,0,0,0|ElbowRight:8.673864,1.731963,24.36812,0,0,0|WristRight:6.943666,1.785564,23.12339,0,0,0|HandRight:6.014589,2.09108,21.73353,0,0,0|HipLeft:5.242198,-1.485942,24.84042,0,0,0|KneeLeft:5.336341,-5.560918,24.37444,0,0,0|AnkleLeft:5.573906,-9.35288,24.99054,0,0,0|FootLeft:5.592242,-9.669195,23.535,0,0,0|HipRight:6.733809,-1.468281,24.75446,0,0,0|KneeRight:7.336674,-5.526516,23.12698,0,0,0|AnkleRight:8.048503,-8.728972,22.02961,0,0,0|FootRight:8.375389,-9.419997,20.6706,0,0,0|SpineShoulder:5.813816,3.566751,25.30087,0,0,0|HandTipLeft:6.215266,1.995703,21.50661,0,0,0|ThumbLeft:5.868009,1.931735,21.39786,0,0,0|HandTipRight:5.626473,2.08485,21.63568,0,0,0|ThumbRight:6.242477,1.964163,21.42838,0,0,0|
SpineBase:6.152071,-1.520715,25.06233,0,0,0|SpineMid:6.026643,1.385485,25.17433,0,0,0|Neck:5.879759,4.205077,25.16152,0,0,0|Head:5.977273,5.688079,24.89519,0,0,0|ShoulderLeft:4.281192,3.388462,24.8003,0,0,0|ElbowLeft:3.333904,1.738978,23.78426,0,0,0|WristLeft:5.168236,1.829696,22.55429,0,0,0|HandLeft:5.612375,1.787505,21.91844,0,0,0|ShoulderRight:7.670398,3.396871,25.03818,0,0,0|ElbowRight:8.703952,1.598537,24.12732,0,0,0|WristRight:6.553033,1.84576,22.30011,0,0,0|HandRight:6.085152,1.658417,21.70781,0,0,0|HipLeft:5.325652,-1.505981,24.72477,0,0,0|KneeLeft:5.310387,-5.556541,24.22464,0,0,0|AnkleLeft:5.567026,-9.3579,24.91565,0,0,0|FootLeft:5.592082,-9.674739,23.46118,0,0,0|HipRight:6.799292,-1.486051,24.68497,0,0,0|KneeRight:7.343474,-5.483782,23.04699,0,0,0|AnkleRight:8.028725,-8.740319,21.97723,0,0,0|FootRight:8.378905,-9.427732,20.75779,0,0,0|SpineShoulder:5.92098,3.511874,25.18715,0,0,0|HandTipLeft:6.261128,1.760049,21.60549,0,0,0|ThumbLeft:5.540318,1.641581,21.5275,0,0,0|HandTipRight:5.664842,1.676568,21.58648,0,0,0|ThumbRight:6.315085,1.446089,21.45394,0,0,0|
SpineBase:6.152071,-1.520715,25.06233,0,0,0|SpineMid:6.026643,1.385485,25.17433,0,0,0|Neck:5.879759,4.205077,25.16152,0,0,0|Head:5.977273,5.688079,24.89519,0,0,0|ShoulderLeft:4.281192,3.388462,24.8003,0,0,0|ElbowLeft:3.333904,1.738978,23.78426,0,0,0|WristLeft:5.168236,1.829696,22.55429,0,0,0|HandLeft:5.612375,1.787505,21.91844,0,0,0|ShoulderRight:7.670398,3.396871,25.03818,0,0,0|ElbowRight:8.703952,1.598537,24.12732,0,0,0|WristRight:6.553033,1.84576,22.30011,0,0,0|HandRight:6.085152,1.658417,21.70781,0,0,0|HipLeft:5.325652,-1.505981,24.72477,0,0,0|KneeLeft:5.310387,-5.556541,24.22464,0,0,0|AnkleLeft:5.567026,-9.3579,24.91565,0,0,0|FootLeft:5.592082,-9.674739,23.46118,0,0,0|HipRight:6.799292,-1.486051,24.68497,0,0,0|KneeRight:7.343474,-5.483782,23.04699,0,0,0|AnkleRight:8.028725,-8.740319,21.97723,0,0,0|FootRight:8.378905,-9.427732,20.75779,0,0,0|SpineShoulder:5.92098,3.511874,25.18715,0,0,0|HandTipLeft:6.261128,1.760049,21.60549,0,0,0|ThumbLeft:5.540318,1.641581,21.5275,0,0,0|HandTipRight:5.664842,1.676568,21.58648,0,0,0|ThumbRight:6.315085,1.446089,21.45394,0,0,0|
SpineBase:6.213247,-1.6054,24.93746,0,0,0|SpineMid:6.116893,1.31335,25.05321,0,0,0|Neck:5.998325,4.146918,25.04249,0,0,0|Head:6.140105,5.588869,24.75926,0,0,0|ShoulderLeft:4.370311,3.300423,24.69918,0,0,0|ElbowLeft:3.353471,1.64897,23.7669,0,0,0|WristLeft:5.024807,1.492463,22.46896,0,0,0|HandLeft:5.627143,1.445664,22.00353,0,0,0|ShoulderRight:7.716577,3.24324,24.84248,0,0,0|ElbowRight:8.701724,1.525221,23.91375,0,0,0|WristRight:6.886377,1.203049,21.86412,0,0,0|HandRight:6.260143,1.305073,21.85205,0,0,0|HipLeft:5.374363,-1.579573,24.62434,0,0,0|KneeLeft:5.295028,-5.527742,24.04445,0,0,0|AnkleLeft:5.551515,-9.348552,24.82081,0,0,0|FootLeft:5.549217,-9.665644,23.36465,0,0,0|HipRight:6.874723,-1.58319,24.54042,0,0,0|KneeRight:7.367982,-5.452567,22.90218,0,0,0|AnkleRight:8.031774,-8.847671,21.87968,0,0,0|FootRight:7.987868,-9.161249,20.43712,0,0,0|SpineShoulder:6.032514,3.450047,25.06773,0,0,0|HandTipLeft:6.124479,1.314916,21.65815,0,0,0|ThumbLeft:6.054639,1.100009,21.52834,0,0,0|HandTipRight:5.797205,1.275523,21.68829,0,0,0|ThumbRight:6.262352,0.9994602,21.67667,0,0,0|
SpineBase:6.213247,-1.6054,24.93746,0,0,0|SpineMid:6.116893,1.31335,25.05321,0,0,0|Neck:5.998325,4.146918,25.04249,0,0,0|Head:6.140105,5.588869,24.75926,0,0,0|ShoulderLeft:4.370311,3.300423,24.69918,0,0,0|ElbowLeft:3.353471,1.64897,23.7669,0,0,0|WristLeft:5.024807,1.492463,22.46896,0,0,0|HandLeft:5.627143,1.445664,22.00353,0,0,0|ShoulderRight:7.716577,3.24324,24.84248,0,0,0|ElbowRight:8.701724,1.525221,23.91375,0,0,0|WristRight:6.886377,1.203049,21.86412,0,0,0|HandRight:6.260143,1.305073,21.85205,0,0,0|HipLeft:5.374363,-1.579573,24.62434,0,0,0|KneeLeft:5.295028,-5.527742,24.04445,0,0,0|AnkleLeft:5.551515,-9.348552,24.82081,0,0,0|FootLeft:5.549217,-9.665644,23.36465,0,0,0|HipRight:6.874723,-1.58319,24.54042,0,0,0|KneeRight:7.367982,-5.452567,22.90218,0,0,0|AnkleRight:8.031774,-8.847671,21.87968,0,0,0|FootRight:7.987868,-9.161249,20.43712,0,0,0|SpineShoulder:6.032514,3.450047,25.06773,0,0,0|HandTipLeft:6.124479,1.314916,21.65815,0,0,0|ThumbLeft:6.054639,1.100009,21.52834,0,0,0|HandTipRight:5.797205,1.275523,21.68829,0,0,0|ThumbRight:6.262352,0.9994602,21.67667,0,0,0|
