SpineBase:-5.191155,-3.497181,24.86474,0,0,0|SpineMid:-5.6145,-0.5700053,25.47195,0,0,0|Neck:-6.000458,2.225456,25.90307,0,0,0|Head:-5.465246,3.538002,25.69328,0,0,0|ShoulderLeft:-6.427669,1.426952,24.56529,0,0,0|ElbowLeft:-6.354913,0.3617737,22.38191,0,0,0|WristLeft:-4.487772,-0.6452508,22.32536,0,0,0|HandLeft:-4.086548,-0.9725144,22.66088,0,0,0|ShoulderRight:-4.339924,0.1388128,25.95489,0,0,0|ElbowRight:-2.331783,-0.1751022,25.17159,0,0,0|WristRight:-4.07404,0.6781129,24.29856,0,0,0|HandRight:-4.555398,1.107025,23.75609,0,0,0|HipLeft:-5.665262,-3.278661,24.14951,0,0,0|KneeLeft:-5.401865,-6.503532,23.58187,0,0,0|AnkleLeft:-5.613442,-9.566725,24.51086,0,0,0|FootLeft:-4.821006,-9.818328,23.41713,0,0,0|HipRight:-4.555214,-3.631285,24.8924,0,0,0|KneeRight:-3.411785,-6.255577,24.14696,0,0,0|AnkleRight:-3.312403,-9.323682,24.44201,0,0,0|FootRight:-2.548346,-9.57597,23.34286,0,0,0|SpineShoulder:-5.91058,1.543601,25.82354,0,0,0|HandTipLeft:-3.681005,-1.314222,22.70409,0,0,0|ThumbLeft:-4.028966,-1.29926,22.82572,0,0,0|HandTipRight:-5.094128,1.334963,23.4495,0,0,0|ThumbRight:-4.669063,1.190885,23.222,0,0,0|
SpineBase:-5.068878,-3.165587,25.08123,0,0,0|SpineMid:-5.387152,-0.2887041,25.43676,0,0,0|Neck:-5.622061,2.574736,25.62334,0,0,0|Head:-5.248432,3.970075,25.509,0,0,0|ShoulderLeft:-6.419648,1.93098,24.18774,0,0,0|ElbowLeft:-6.019835,0.8497019,22.27414,0,0,0|WristLeft:-4.23796,0.9913031,23.29599,0,0,0|HandLeft:-4.180511,1.397725,23.91686,0,0,0|ShoulderRight:-4.064034,1.166351,25.89078,0,0,0|ElbowRight:-2.690947,0.05354366,24.56751,0,0,0|WristRight:-2.22543,0.2551317,22.43893,0,0,0|HandRight:-2.455976,-0.2399775,22.12357,0,0,0|HipLeft:-5.605339,-3.012266,24.31633,0,0,0|KneeLeft:-5.37167,-6.289732,23.76032,0,0,0|AnkleLeft:-5.558655,-9.594417,24.52151,0,0,0|FootLeft:-4.820209,-9.852963,23.38548,0,0,0|HipRight:-4.396853,-3.225454,25.18497,0,0,0|KneeRight:-3.589967,-6.274185,24.57335,0,0,0|AnkleRight:-3.437864,-9.257277,24.56792,0,0,0|FootRight:-2.882147,-9.941325,24.13625,0,0,0|SpineShoulder:-5.573037,1.866739,25.6051,0,0,0|HandTipLeft:-3.971283,1.440403,24.24627,0,0,0|ThumbLeft:-3.993162,1.308615,24.245,0,0,0|HandTipRight:-2.483764,-0.3733132,21.84311,0,0,0|ThumbRight:-2.13424,-0.1455359,21.90667,0,0,0|
SpineBase:-5.110697,-3.081964,25.14318,0,0,0|SpineMid:-5.340949,-0.1474767,25.41422,0,0,0|Neck:-5.495012,2.756282,25.51931,0,0,0|Head:-5.206667,4.180943,25.42256,0,0,0|ShoulderLeft:-6.406684,2.016139,24.14534,0,0,0|ElbowLeft:-5.839239,0.9634104,22.2572,0,0,0|WristLeft:-3.983724,1.440324,23.04704,0,0,0|HandLeft:-3.800968,1.707299,23.54199,0,0,0|ShoulderRight:-3.948259,1.19345,25.80775,0,0,0|ElbowRight:-2.416139,0.1095387,24.66299,0,0,0|WristRight:-2.669584,-0.4900362,22.57784,0,0,0|HandRight:-2.79183,-0.6949753,22.39798,0,0,0|HipLeft:-5.657432,-2.942803,24.39558,0,0,0|KneeLeft:-5.531856,-6.189075,23.93697,0,0,0|AnkleLeft:-5.604371,-9.594414,24.5692,0,0,0|FootLeft:-4.899376,-9.862111,23.41088,0,0,0|HipRight:-4.426412,-3.13684,25.21818,0,0,0|KneeRight:-3.773273,-6.325724,24.7107,0,0,0|AnkleRight:-3.571896,-9.210557,24.67777,0,0,0|FootRight:-2.80825,-9.944367,24.21289,0,0,0|SpineShoulder:-5.464273,2.040595,25.51869,0,0,0|HandTipLeft:-3.528255,1.95233,23.74922,0,0,0|ThumbLeft:-3.772985,1.536315,23.36934,0,0,0|HandTipRight:-2.910629,-0.904533,22.1359,0,0,0|ThumbRight:-2.510952,-0.6036921,22.13789,0,0,0|
SpineBase:-5.110697,-3.081964,25.14318,0,0,0|SpineMid:-5.340949,-0.1474767,25.41422,0,0,0|Neck:-5.495012,2.756282,25.51931,0,0,0|Head:-5.206667,4.180943,25.42256,0,0,0|ShoulderLeft:-6.406684,2.016139,24.14534,0,0,0|ElbowLeft:-5.839239,0.9634104,22.2572,0,0,0|WristLeft:-3.983724,1.440324,23.04704,0,0,0|HandLeft:-3.800968,1.707299,23.54199,0,0,0|ShoulderRight:-3.948259,1.19345,25.80775,0,0,0|ElbowRight:-2.416139,0.1095387,24.66299,0,0,0|WristRight:-2.669584,-0.4900362,22.57784,0,0,0|HandRight:-2.79183,-0.6949753,22.39798,0,0,0|HipLeft:-5.657432,-2.942803,24.39558,0,0,0|KneeLeft:-5.531856,-6.189075,23.93697,0,0,0|AnkleLeft:-5.604371,-9.594414,24.5692,0,0,0|FootLeft:-4.899376,-9.862111,23.41088,0,0,0|HipRight:-4.426412,-3.13684,25.21818,0,0,0|KneeRight:-3.773273,-6.325724,24.7107,0,0,0|AnkleRight:-3.571896,-9.210557,24.67777,0,0,0|FootRight:-2.80825,-9.944367,24.21289,0,0,0|SpineShoulder:-5.464273,2.040595,25.51869,0,0,0|HandTipLeft:-3.528255,1.95233,23.74922,0,0,0|ThumbLeft:-3.772985,1.536315,23.36934,0,0,0|HandTipRight:-2.910629,-0.904533,22.1359,0,0,0|ThumbRight:-2.510952,-0.6036921,22.13789,0,0,0|
SpineBase:-5.110259,-3.032563,25.16607,0,0,0|SpineMid:-5.307374,-0.09694853,25.40122,0,0,0|Neck:-5.437577,2.794611,25.47818,0,0,0|Head:-5.188359,4.234362,25.38527,0,0,0|ShoulderLeft:-6.364938,2.087842,24.09443,0,0,0|ElbowLeft:-5.75839,1.003679,22.23736,0,0,0|WristLeft:-3.860738,1.382233,22.98684,0,0,0|HandLeft:-3.499681,1.638178,23.3259,0,0,0|ShoulderRight:-3.844218,1.35881,25.81472,0,0,0|ElbowRight:-2.388516,0.0636636,24.81679,0,0,0|WristRight:-2.796908,-0.4073748,22.72352,0,0,0|HandRight:-3.106622,-0.6865675,22.56515,0,0,0|HipLeft:-5.6535,-2.90494,24.41742,0,0,0|KneeLeft:-5.562539,-6.160796,23.95745,0,0,0|AnkleLeft:-5.638041,-9.52997,24.58439,0,0,0|FootLeft:-4.938529,-9.802245,23.42319,0,0,0|HipRight:-4.430061,-3.076902,25.23797,0,0,0|KneeRight:-3.819522,-6.362028,24.73975,0,0,0|AnkleRight:-3.590947,-9.189905,24.69681,0,0,0|FootRight:-2.810988,-9.942532,24.21337,0,0,0|SpineShoulder:-5.412354,2.082136,25.484,0,0,0|HandTipLeft:-3.107206,1.853703,23.60836,0,0,0|ThumbLeft:-3.388785,1.527177,23.04889,0,0,0|HandTipRight:-3.247475,-0.882085,22.2985,0,0,0|ThumbRight:-3.133189,-0.5191643,22.27636,0,0,0|
SpineBase:-5.110259,-3.032563,25.16607,0,0,0|SpineMid:-5.307374,-0.09694853,25.40122,0,0,0|Neck:-5.437577,2.794611,25.47818,0,0,0|Head:-5.188359,4.234362,25.38527,0,0,0|ShoulderLeft:-6.364938,2.087842,24.09443,0,0,0|ElbowLeft:-5.75839,1.003679,22.23736,0,0,0|WristLeft:-3.860738,1.382233,22.98684,0,0,0|HandLeft:-3.499681,1.638178,23.3259,0,0,0|ShoulderRight:-3.844218,1.35881,25.81472,0,0,0|ElbowRight:-2.388516,0.0636636,24.81679,0,0,0|WristRight:-2.796908,-0.4073748,22.72352,0,0,0|HandRight:-3.106622,-0.6865675,22.56515,0,0,0|HipLeft:-5.6535,-2.90494,24.41742,0,0,0|KneeLeft:-5.562539,-6.160796,23.95745,0,0,0|AnkleLeft:-5.638041,-9.52997,24.58439,0,0,0|FootLeft:-4.938529,-9.802245,23.42319,0,0,0|HipRight:-4.430061,-3.076902,25.23797,0,0,0|KneeRight:-3.819522,-6.362028,24.73975,0,0,0|AnkleRight:-3.590947,-9.189905,24.69681,0,0,0|FootRight:-2.810988,-9.942532,24.21337,0,0,0|SpineShoulder:-5.412354,2.082136,25.484,0,0,0|HandTipLeft:-3.107206,1.853703,23.60836,0,0,0|ThumbLeft:-3.388785,1.527177,23.04889,0,0,0|HandTipRight:-3.247475,-0.882085,22.2985,0,0,0|ThumbRight:-3.133189,-0.5191643,22.27636,0,0,0|
SpineBase:-5.092113,-2.998507,25.16927,0,0,0|SpineMid:-5.279696,-0.0743347,25.39243,0,0,0|Neck:-5.41522,2.798012,25.46887,0,0,0|Head:-5.168643,4.253798,25.35587,0,0,0|ShoulderLeft:-6.365592,2.087105,24.09168,0,0,0|ElbowLeft:-5.695263,1.042099,22.23322,0,0,0|WristLeft:-3.589099,1.168472,22.3501,0,0,0|HandLeft:-3.25711,1.36671,23.02679,0,0,0|ShoulderRight:-3.882049,1.405943,25.8407,0,0,0|ElbowRight:-2.330337,0.1300861,24.99297,0,0,0|WristRight:-3.55054,-0.6105573,22.74319,0,0,0|HandRight:-3.715406,-0.6896918,22.62256,0,0,0|HipLeft:-5.628529,-2.872251,24.41164,0,0,0|KneeLeft:-5.554419,-6.169911,23.96984,0,0,0|AnkleLeft:-5.637157,-9.538957,24.59488,0,0,0|FootLeft:-4.928143,-9.811848,23.44115,0,0,0|HipRight:-4.417588,-3.040506,25.24832,0,0,0|KneeRight:-3.831078,-6.408097,24.74958,0,0,0|AnkleRight:-3.596253,-9.192293,24.70092,0,0,0|FootRight:-2.81291,-9.945235,24.21381,0,0,0|SpineShoulder:-5.388193,2.089545,25.47408,0,0,0|HandTipLeft:-2.868587,1.579143,23.13091,0,0,0|ThumbLeft:-2.834458,1.765581,22.875,0,0,0|HandTipRight:-3.762457,-0.7767775,22.47134,0,0,0|ThumbRight:-3.613063,-0.488798,22.36333,0,0,0|
SpineBase:-5.092113,-2.998507,25.16927,0,0,0|SpineMid:-5.279696,-0.0743347,25.39243,0,0,0|Neck:-5.41522,2.798012,25.46887,0,0,0|Head:-5.168643,4.253798,25.35587,0,0,0|ShoulderLeft:-6.365592,2.087105,24.09168,0,0,0|ElbowLeft:-5.695263,1.042099,22.23322,0,0,0|WristLeft:-3.589099,1.168472,22.3501,0,0,0|HandLeft:-3.25711,1.36671,23.02679,0,0,0|ShoulderRight:-3.882049,1.405943,25.8407,0,0,0|ElbowRight:-2.330337,0.1300861,24.99297,0,0,0|WristRight:-3.55054,-0.6105573,22.74319,0,0,0|HandRight:-3.715406,-0.6896918,22.62256,0,0,0|HipLeft:-5.628529,-2.872251,24.41164,0,0,0|KneeLeft:-5.554419,-6.169911,23.96984,0,0,0|AnkleLeft:-5.637157,-9.538957,24.59488,0,0,0|FootLeft:-4.928143,-9.811848,23.44115,0,0,0|HipRight:-4.417588,-3.040506,25.24832,0,0,0|KneeRight:-3.831078,-6.408097,24.74958,0,0,0|AnkleRight:-3.596253,-9.192293,24.70092,0,0,0|FootRight:-2.81291,-9.945235,24.21381,0,0,0|SpineShoulder:-5.388193,2.089545,25.47408,0,0,0|HandTipLeft:-2.868587,1.579143,23.13091,0,0,0|ThumbLeft:-2.834458,1.765581,22.875,0,0,0|HandTipRight:-3.762457,-0.7767775,22.47134,0,0,0|ThumbRight:-3.613063,-0.488798,22.36333,0,0,0|
SpineBase:-5.008843,-2.915659,25.15781,0,0,0|SpineMid:-5.235088,-0.03943255,25.38208,0,0,0|Neck:-5.405325,2.800078,25.46692,0,0,0|Head:-5.15377,4.250974,25.34759,0,0,0|ShoulderLeft:-6.356364,2.091641,24.085,0,0,0|ElbowLeft:-5.549703,1.044505,22.28404,0,0,0|WristLeft:-3.462684,0.8277898,22.49039,0,0,0|HandLeft:-3.08821,0.9499636,22.71808,0,0,0|ShoulderRight:-3.988272,1.819554,26.11085,0,0,0|ElbowRight:-2.554104,0.2860763,25.03176,0,0,0|WristRight:-3.480625,-0.4105995,23.19379,0,0,0|HandRight:-3.750218,-0.132095,23.17352,0,0,0|HipLeft:-5.498736,-2.795208,24.36742,0,0,0|KneeLeft:-5.488053,-6.265862,23.92896,0,0,0|AnkleLeft:-5.630562,-9.572671,24.6091,0,0,0|FootLeft:-4.864906,-9.844041,23.50105,0,0,0|HipRight:-4.367863,-2.949962,25.26002,0,0,0|KneeRight:-3.820072,-6.412233,24.73989,0,0,0|AnkleRight:-3.580053,-9.185492,24.69938,0,0,0|FootRight:-2.834214,-9.94953,24.21484,0,0,0|SpineShoulder:-5.371618,2.096573,25.47023,0,0,0|HandTipLeft:-2.646086,1.016642,22.85303,0,0,0|ThumbLeft:-3.191968,1.081056,22.513,0,0,0|HandTipRight:-3.894445,-0.1463911,22.82635,0,0,0|ThumbRight:-3.85403,-0.1456292,22.71,0,0,0|
SpineBase:-5.008843,-2.915659,25.15781,0,0,0|SpineMid:-5.235088,-0.03943255,25.38208,0,0,0|Neck:-5.405325,2.800078,25.46692,0,0,0|Head:-5.15377,4.250974,25.34759,0,0,0|ShoulderLeft:-6.356364,2.091641,24.085,0,0,0|ElbowLeft:-5.549703,1.044505,22.28404,0,0,0|WristLeft:-3.462684,0.8277898,22.49039,0,0,0|HandLeft:-3.08821,0.9499636,22.71808,0,0,0|ShoulderRight:-3.988272,1.819554,26.11085,0,0,0|ElbowRight:-2.554104,0.2860763,25.03176,0,0,0|WristRight:-3.480625,-0.4105995,23.19379,0,0,0|HandRight:-3.750218,-0.132095,23.17352,0,0,0|HipLeft:-5.498736,-2.795208,24.36742,0,0,0|KneeLeft:-5.488053,-6.265862,23.92896,0,0,0|AnkleLeft:-5.630562,-9.572671,24.6091,0,0,0|FootLeft:-4.864906,-9.844041,23.50105,0,0,0|HipRight:-4.367863,-2.949962,25.26002,0,0,0|KneeRight:-3.820072,-6.412233,24.73989,0,0,0|AnkleRight:-3.580053,-9.185492,24.69938,0,0,0|FootRight:-2.834214,-9.94953,24.21484,0,0,0|SpineShoulder:-5.371618,2.096573,25.47023,0,0,0|HandTipLeft:-2.646086,1.016642,22.85303,0,0,0|ThumbLeft:-3.191968,1.081056,22.513,0,0,0|HandTipRight:-3.894445,-0.1463911,22.82635,0,0,0|ThumbRight:-3.85403,-0.1456292,22.71,0,0,0|
SpineBase:-5.008843,-2.915659,25.15781,0,0,0|SpineMid:-5.235088,-0.03943255,25.38208,0,0,0|Neck:-5.405325,2.800078,25.46692,0,0,0|Head:-5.15377,4.250974,25.34759,0,0,0|ShoulderLeft:-6.356364,2.091641,24.085,0,0,0|ElbowLeft:-5.549703,1.044505,22.28404,0,0,0|WristLeft:-3.462684,0.8277898,22.49039,0,0,0|HandLeft:-3.08821,0.9499636,22.71808,0,0,0|ShoulderRight:-3.988272,1.819554,26.11085,0,0,0|ElbowRight:-2.554104,0.2860763,25.03176,0,0,0|WristRight:-3.480625,-0.4105995,23.19379,0,0,0|HandRight:-3.750218,-0.132095,23.17352,0,0,0|HipLeft:-5.498736,-2.795208,24.36742,0,0,0|KneeLeft:-5.488053,-6.265862,23.92896,0,0,0|AnkleLeft:-5.630562,-9.572671,24.6091,0,0,0|FootLeft:-4.864906,-9.844041,23.50105,0,0,0|HipRight:-4.367863,-2.949962,25.26002,0,0,0|KneeRight:-3.820072,-6.412233,24.73989,0,0,0|AnkleRight:-3.580053,-9.185492,24.69938,0,0,0|FootRight:-2.834214,-9.94953,24.21484,0,0,0|SpineShoulder:-5.371618,2.096573,25.47023,0,0,0|HandTipLeft:-2.646086,1.016642,22.85303,0,0,0|ThumbLeft:-3.191968,1.081056,22.513,0,0,0|HandTipRight:-3.894445,-0.1463911,22.82635,0,0,0|ThumbRight:-3.85403,-0.1456292,22.71,0,0,0|
SpineBase:-5.008843,-2.915659,25.15781,0,0,0|SpineMid:-5.235088,-0.03943255,25.38208,0,0,0|Neck:-5.405325,2.800078,25.46692,0,0,0|Head:-5.15377,4.250974,25.34759,0,0,0|ShoulderLeft:-6.356364,2.091641,24.085,0,0,0|ElbowLeft:-5.549703,1.044505,22.28404,0,0,0|WristLeft:-3.462684,0.8277898,22.49039,0,0,0|HandLeft:-3.08821,0.9499636,22.71808,0,0,0|ShoulderRight:-3.988272,1.819554,26.11085,0,0,0|ElbowRight:-2.554104,0.2860763,25.03176,0,0,0|WristRight:-3.480625,-0.4105995,23.19379,0,0,0|HandRight:-3.750218,-0.132095,23.17352,0,0,0|HipLeft:-5.498736,-2.795208,24.36742,0,0,0|KneeLeft:-5.488053,-6.265862,23.92896,0,0,0|AnkleLeft:-5.630562,-9.572671,24.6091,0,0,0|FootLeft:-4.864906,-9.844041,23.50105,0,0,0|HipRight:-4.367863,-2.949962,25.26002,0,0,0|KneeRight:-3.820072,-6.412233,24.73989,0,0,0|AnkleRight:-3.580053,-9.185492,24.69938,0,0,0|FootRight:-2.834214,-9.94953,24.21484,0,0,0|SpineShoulder:-5.371618,2.096573,25.47023,0,0,0|HandTipLeft:-2.646086,1.016642,22.85303,0,0,0|ThumbLeft:-3.191968,1.081056,22.513,0,0,0|HandTipRight:-3.894445,-0.1463911,22.82635,0,0,0|ThumbRight:-3.85403,-0.1456292,22.71,0,0,0|
SpineBase:-4.715481,-3.027253,25.06655,0,0,0|SpineMid:-5.123946,-0.1212342,25.36603,0,0,0|Neck:-5.410149,2.698607,25.50536,0,0,0|Head:-5.097399,4.09917,25.32823,0,0,0|ShoulderLeft:-6.319761,1.70594,24.00051,0,0,0|ElbowLeft:-4.979412,0.6001195,22.24749,0,0,0|WristLeft:-2.954886,0.1041587,22.51768,0,0,0|HandLeft:-2.63529,-0.2368744,22.56262,0,0,0|ShoulderRight:-3.823546,1.441407,26.0429,0,0,0|ElbowRight:-2.158751,0.3222875,25.18657,0,0,0|WristRight:-3.639,0.1817436,23.61891,0,0,0|HandRight:-3.566351,0.1787351,22.24588,0,0,0|HipLeft:-5.214677,-2.877668,24.15668,0,0,0|KneeLeft:-5.125396,-6.489206,23.71273,0,0,0|AnkleLeft:-5.517859,-9.583596,24.54654,0,0,0|FootLeft:-4.765876,-9.842442,23.422,0,0,0|HipRight:-4.07414,-3.067414,25.27456,0,0,0|KneeRight:-3.478557,-6.49222,24.42466,0,0,0|AnkleRight:-3.369577,-9.376127,24.60157,0,0,0|FootRight:-2.900628,-10.11075,24.21203,0,0,0|SpineShoulder:-5.349846,2.0098,25.49234,0,0,0|HandTipLeft:-2.258206,-0.4438112,22.57651,0,0,0|ThumbLeft:-2.655157,-0.5147128,22.67125,0,0,0|HandTipRight:-3.977137,0.3260289,21.96576,0,0,0|ThumbRight:-2.939971,-0.1672538,22.31053,0,0,0|
SpineBase:-4.715481,-3.027253,25.06655,0,0,0|SpineMid:-5.123946,-0.1212342,25.36603,0,0,0|Neck:-5.410149,2.698607,25.50536,0,0,0|Head:-5.097399,4.09917,25.32823,0,0,0|ShoulderLeft:-6.319761,1.70594,24.00051,0,0,0|ElbowLeft:-4.979412,0.6001195,22.24749,0,0,0|WristLeft:-2.954886,0.1041587,22.51768,0,0,0|HandLeft:-2.63529,-0.2368744,22.56262,0,0,0|ShoulderRight:-3.823546,1.441407,26.0429,0,0,0|ElbowRight:-2.158751,0.3222875,25.18657,0,0,0|WristRight:-3.639,0.1817436,23.61891,0,0,0|HandRight:-3.566351,0.1787351,22.24588,0,0,0|HipLeft:-5.214677,-2.877668,24.15668,0,0,0|KneeLeft:-5.125396,-6.489206,23.71273,0,0,0|AnkleLeft:-5.517859,-9.583596,24.54654,0,0,0|FootLeft:-4.765876,-9.842442,23.422,0,0,0|HipRight:-4.07414,-3.067414,25.27456,0,0,0|KneeRight:-3.478557,-6.49222,24.42466,0,0,0|AnkleRight:-3.369577,-9.376127,24.60157,0,0,0|FootRight:-2.900628,-10.11075,24.21203,0,0,0|SpineShoulder:-5.349846,2.0098,25.49234,0,0,0|HandTipLeft:-2.258206,-0.4438112,22.57651,0,0,0|ThumbLeft:-2.655157,-0.5147128,22.67125,0,0,0|HandTipRight:-3.977137,0.3260289,21.96576,0,0,0|ThumbRight:-2.939971,-0.1672538,22.31053,0,0,0|
SpineBase:-4.42121,-3.477419,24.73879,0,0,0|SpineMid:-5.010376,-0.4639219,25.23837,0,0,0|Neck:-5.479974,2.428523,25.53706,0,0,0|Head:-5.038974,3.769521,25.37005,0,0,0|ShoulderLeft:-6.130352,1.354724,24.00763,0,0,0|ElbowLeft:-5.284491,0.2487141,22.26536,0,0,0|WristLeft:-3.330269,-0.4739365,22.54108,0,0,0|HandLeft:-3.065347,-0.7383981,22.89559,0,0,0|ShoulderRight:-3.703556,0.6878744,24.82329,0,0,0|ElbowRight:-2.141276,-0.2386357,25.74224,0,0,0|WristRight:-3.73178,0.1373965,23.33913,0,0,0|HandRight:-4.294553,-0.005603672,22.14549,0,0,0|HipLeft:-5.058832,-3.363727,23.95881,0,0,0|KneeLeft:-4.805079,-6.689692,23.47505,0,0,0|AnkleLeft:-5.395861,-9.561432,24.46893,0,0,0|FootLeft:-4.907814,-9.807669,23.17756,0,0,0|HipRight:-3.664402,-3.470691,24.83384,0,0,0|KneeRight:-3.166688,-6.510803,24.21619,0,0,0|AnkleRight:-3.246262,-9.407162,24.46439,0,0,0|FootRight:-2.784972,-9.653512,23.16826,0,0,0|SpineShoulder:-5.375817,1.729485,25.49161,0,0,0|HandTipLeft:-2.724822,-0.9498117,22.92592,0,0,0|ThumbLeft:-3.16938,-1.021515,23.04357,0,0,0|HandTipRight:-4.745124,0.2284258,21.69419,0,0,0|ThumbRight:-3.529808,-0.3625784,22.25097,0,0,0|
SpineBase:-4.42121,-3.477419,24.73879,0,0,0|SpineMid:-5.010376,-0.4639219,25.23837,0,0,0|Neck:-5.479974,2.428523,25.53706,0,0,0|Head:-5.038974,3.769521,25.37005,0,0,0|ShoulderLeft:-6.130352,1.354724,24.00763,0,0,0|ElbowLeft:-5.284491,0.2487141,22.26536,0,0,0|WristLeft:-3.330269,-0.4739365,22.54108,0,0,0|HandLeft:-3.065347,-0.7383981,22.89559,0,0,0|ShoulderRight:-3.703556,0.6878744,24.82329,0,0,0|ElbowRight:-2.141276,-0.2386357,25.74224,0,0,0|WristRight:-3.73178,0.1373965,23.33913,0,0,0|HandRight:-4.294553,-0.005603672,22.14549,0,0,0|HipLeft:-5.058832,-3.363727,23.95881,0,0,0|KneeLeft:-4.805079,-6.689692,23.47505,0,0,0|AnkleLeft:-5.395861,-9.561432,24.46893,0,0,0|FootLeft:-4.907814,-9.807669,23.17756,0,0,0|HipRight:-3.664402,-3.470691,24.83384,0,0,0|KneeRight:-3.166688,-6.510803,24.21619,0,0,0|AnkleRight:-3.246262,-9.407162,24.46439,0,0,0|FootRight:-2.784972,-9.653512,23.16826,0,0,0|SpineShoulder:-5.375817,1.729485,25.49161,0,0,0|HandTipLeft:-2.724822,-0.9498117,22.92592,0,0,0|ThumbLeft:-3.16938,-1.021515,23.04357,0,0,0|HandTipRight:-4.745124,0.2284258,21.69419,0,0,0|ThumbRight:-3.529808,-0.3625784,22.25097,0,0,0|
SpineBase:-4.398712,-3.475276,24.71973,0,0,0|SpineMid:-4.974588,-0.5147996,25.20927,0,0,0|Neck:-5.470707,2.316614,25.53572,0,0,0|Head:-5.037375,3.709574,25.3814,0,0,0|ShoulderLeft:-6.156366,1.306529,24.06287,0,0,0|ElbowLeft:-5.443573,0.2459943,22.2319,0,0,0|WristLeft:-3.552161,-0.4710647,22.75066,0,0,0|HandLeft:-3.315439,-0.7261205,23.25891,0,0,0|ShoulderRight:-3.651583,0.4284258,25.56606,0,0,0|ElbowRight:-1.649179,-0.2166961,25.10533,0,0,0|WristRight:-3.514492,1.109677,23.79799,0,0,0|HandRight:-4.06681,1.459191,23.34555,0,0,0|HipLeft:-4.996223,-3.357987,23.93084,0,0,0|KneeLeft:-4.570455,-6.735084,23.42239,0,0,0|AnkleLeft:-5.330366,-9.532843,24.40119,0,0,0|FootLeft:-4.633395,-9.78106,23.22999,0,0,0|HipRight:-3.661594,-3.474454,24.81991,0,0,0|KneeRight:-3.12676,-6.504173,24.18874,0,0,0|AnkleRight:-3.223733,-9.412637,24.44302,0,0,0|FootRight:-2.553158,-9.660825,23.26722,0,0,0|SpineShoulder:-5.354466,1.62466,25.47825,0,0,0|HandTipLeft:-2.990872,-0.931873,23.26002,0,0,0|ThumbLeft:-3.469994,-0.9822334,23.455,0,0,0|HandTipRight:-4.44224,1.643639,23.08397,0,0,0|ThumbRight:-4.059023,1.617535,22.84154,0,0,0|
SpineBase:-4.398712,-3.475276,24.71973,0,0,0|SpineMid:-4.974588,-0.5147996,25.20927,0,0,0|Neck:-5.470707,2.316614,25.53572,0,0,0|Head:-5.037375,3.709574,25.3814,0,0,0|ShoulderLeft:-6.156366,1.306529,24.06287,0,0,0|ElbowLeft:-5.443573,0.2459943,22.2319,0,0,0|WristLeft:-3.552161,-0.4710647,22.75066,0,0,0|HandLeft:-3.315439,-0.7261205,23.25891,0,0,0|ShoulderRight:-3.651583,0.4284258,25.56606,0,0,0|ElbowRight:-1.649179,-0.2166961,25.10533,0,0,0|WristRight:-3.514492,1.109677,23.79799,0,0,0|HandRight:-4.06681,1.459191,23.34555,0,0,0|HipLeft:-4.996223,-3.357987,23.93084,0,0,0|KneeLeft:-4.570455,-6.735084,23.42239,0,0,0|AnkleLeft:-5.330366,-9.532843,24.40119,0,0,0|FootLeft:-4.633395,-9.78106,23.22999,0,0,0|HipRight:-3.661594,-3.474454,24.81991,0,0,0|KneeRight:-3.12676,-6.504173,24.18874,0,0,0|AnkleRight:-3.223733,-9.412637,24.44302,0,0,0|FootRight:-2.553158,-9.660825,23.26722,0,0,0|SpineShoulder:-5.354466,1.62466,25.47825,0,0,0|HandTipLeft:-2.990872,-0.931873,23.26002,0,0,0|ThumbLeft:-3.469994,-0.9822334,23.455,0,0,0|HandTipRight:-4.44224,1.643639,23.08397,0,0,0|ThumbRight:-4.059023,1.617535,22.84154,0,0,0|
SpineBase:-4.374666,-3.462736,24.69696,0,0,0|SpineMid:-4.94527,-0.5335821,25.20803,0,0,0|Neck:-5.434968,2.263201,25.58144,0,0,0|Head:-5.032259,3.655113,25.38862,0,0,0|ShoulderLeft:-6.152425,1.319505,24.06408,0,0,0|ElbowLeft:-5.492545,0.2154726,22.24006,0,0,0|WristLeft:-3.832677,-0.3641501,23.2997,0,0,0|HandLeft:-3.681075,-0.6538716,23.84094,0,0,0|ShoulderRight:-3.645939,0.4278083,25.57435,0,0,0|ElbowRight:-1.798392,-0.09005009,24.51286,0,0,0|WristRight:-3.378209,1.161067,23.51957,0,0,0|HandRight:-3.66898,1.514081,22.94825,0,0,0|HipLeft:-4.935856,-3.328017,23.88839,0,0,0|KneeLeft:-4.511202,-6.740369,23.40759,0,0,0|AnkleLeft:-5.282708,-9.527061,24.35621,0,0,0|FootLeft:-4.580782,-9.775246,23.18907,0,0,0|HipRight:-3.660457,-3.474883,24.81234,0,0,0|KneeRight:-3.119548,-6.50352,24.18319,0,0,0|AnkleRight:-3.220471,-9.419831,24.4367,0,0,0|FootRight:-2.544502,-9.668041,23.26503,0,0,0|SpineShoulder:-5.31971,1.579939,25.5079,0,0,0|HandTipLeft:-3.723294,-1.069566,24.24057,0,0,0|ThumbLeft:-4.074926,-1.18745,23.838,0,0,0|HandTipRight:-4.009004,1.71163,22.68137,0,0,0|ThumbRight:-3.533133,1.645224,22.48455,0,0,0|
